num_reviews,asin
58,B003B20JDW
71,B003B22U8Y
9,B003B24348
5,B003B28KBK
33,B003B2GTY0
5,B003B2HG2E
29,B003B2N9CA
17,B003B2VAQW
12,B003B3G7UU
39,B003B3N258
59,B003B3P29W
59,B003B3P2BK
12,B003B3P2BU
69,B003B3P2C4
19,B003B3P2CE
88,B003B3P2CO
243,B003B3P2CY
39,B003B3P2D8
59,B003B41XYO
12,B003B433T2
7,B003B43FEA
8,B003B454YY
6,B003B47BZO
8,B003B47C76
68,B003B48UNG
208,B003B48UQ8
155,B003B4AVRE
91,B003B4BBFK
13,B003B4BDXU
76,B003B4CU3M
8,B003B4D5QS
18,B003B4D5TU
120,B003B4VLJQ
11,B003B56LFY
35,B003B5KP4C
13,B003B5NO5E
9,B003B5S328
5,B003B8KAI0
8,B003B8KI8W
79,B003B8PPEY
52,B003B8VBJ2
5,B003B8XE8I
7,B003B8YGYY
5,B003BA1E2Y
5,B003BA3MSI
7,B003BC5ZBI
36,B003BDMK3S
11,B003BE2654
59,B003BEDPHM
9,B003BEDQQC
27,B003BEDQQM
38,B003BEDQQW
48,B003BEDQR6
29,B003BEDQRG
16,B003BEDQRQ
28,B003BEDRIO
23,B003BEDRIY
7,B003BEDRJ8
25,B003BEDRJI
8,B003BEDRJS
12,B003BEDTBE
17,B003BEDTBY
7,B003BEE6ZC
46,B003BERYLA
17,B003BFNYK4
7,B003BFPDS0
11,B003BFTKUC
5,B003BFTP1G
8,B003BFTS9K
9,B003BFV0TG
19,B003BGB7ES
10,B003BGRHMY
5,B003BGWCTM
93,B003BHHIA4
10,B003BHZFV8
7,B003BI3NB6
12,B003BI6W0K
7,B003BIAA8U
10,B003BID0KK
20,B003BIFJOA
15,B003BIFJTA
18,B003BIFLN4
12,B003BIFNCS
6,B003BIFNE6
49,B003BIFOL8
11,B003BIFOLS
12,B003BIOITM
5,B003BKBZJ6
14,B003BKTJPI
8,B003BKV44C
209,B003BKW2K2
75,B003BLB2T8
190,B003BLQHN4
145,B003BLQKI6
19,B003BLS926
9,B003BLTX62
5,B003BLXJ6C
6,B003BNJN9W
7,B003BNRFC4
7,B003BNWHAE
5,B003BNWPKQ
7,B003BNY8AQ
27,B003BNY8B0
6,B003BNYD1A
24,B003BO4H56
7,B003BOQU1U
8,B003BPBUQO
6,B003BPPAB0
13,B003BQ0TFQ
29,B003BQ1D4C
38,B003BQ91Y6
9,B003BRD9QG
7,B003BREVRM
116,B003BRNZTM
14,B003BROICK
10,B003BRR0U2
41,B003BRURLG
17,B003BRURUW
5,B003BSHNZ8
15,B003BSQ92G
18,B003BT69Z2
10,B003BT6A0G
7,B003BT6A10
18,B003BT6A1A
55,B003BT6BL4
65,B003BT6BM8
8,B003BT6OOS
16,B003BUMRKM
6,B003BV60MM
5,B003BV65W2
5,B003BV679I
17,B003BVA7BM
6,B003BVAD4I
9,B003BVCD32
5,B003BVCSUA
14,B003BVK7NU
101,B003BVVYSM
106,B003BWAKJA
8,B003BWCK2A
27,B003BWERF8
7,B003BWHGI8
23,B003BWHLMO
12,B003BWP9PA
7,B003BWWLWY
28,B003BWYDTI
8,B003BXE86A
6,B003BXUAC6
7,B003BYEX3C
6,B003BYIM0W
6,B003BYQNUI
81,B003BYRGJ0
330,B003BYRGJU
6,B003BYRJUG
28,B003BYRKI2
7,B003BYRLF4
24,B003BYRMEO
8,B003BYRMGC
17,B003BYRO1K
15,B003BYRO2Y
13,B003BYRO60
21,B003BYRO6A
6,B003BYRO7E
9,B003BYRO7Y
12,B003BYROQA
7,B003BYRPTQ
17,B003BYRQNQ
10,B003BYRQO0
5,B003BZ6W44
7,B003C0GTH8
5,B003C0W2F6
17,B003C0Z01E
7,B003C12Z98
48,B003C15798
8,B003C15KT0
233,B003C1AO2I
13,B003C1CB6U
34,B003C1CCJG
122,B003C1FC7K
6,B003C1I0DS
5,B003C23PPK
5,B003C2765A
19,B003C2B1O2
7,B003C2HRJK
77,B003C2QS90
10,B003C2QSD6
7,B003C2SQ9K
6,B003C2SZQE
101,B003C2T03G
28,B003C2T08G
5,B003C2T09K
46,B003C2T1IU
5,B003C2TA1I
6,B003C2U05S
11,B003C2UFP8
6,B003C2UKJY
12,B003C2WJMK
124,B003C2XSO8
20,B003C2YOE6
6,B003C3LA38
6,B003C54CS6
18,B003C5US2U
10,B003C6SETS
20,B003C8RLAE
13,B003CEFK42
5,B003CEGLBI
19,B003CEJS36
6,B003CF0DK2
20,B003CF9UPQ
5,B003CF9UQU
5,B003CFAPGO
6,B003CFATME
79,B003CFATMY
10,B003CFATO2
43,B003CFATR4
106,B003CFATT2
51,B003CFAU0A
28,B003CFB180
21,B003CFB1AS
34,B003CFB8T2
11,B003CFB9KA
10,B003CFC5A8
97,B003CGMQ38
33,B003CGOJ4W
40,B003CGOTJW
182,B003CH1SJU
96,B003CH1SL8
28,B003CH1SMM
59,B003CH3V0Y
113,B003CH5346
52,B003CH77YK
51,B003CH7MY0
5,B003CHIVOU
44,B003CHMCXG
10,B003CHOFKY
12,B003CHOGCQ
7,B003CHOHXY
16,B003CHWBWI
13,B003CI7RMQ
12,B003CIBC36
5,B003CIBCX6
10,B003CIPRYG
6,B003CIRRGC
10,B003CIUV0G
18,B003CJ6IMA
8,B003CJA2BS
63,B003CJQ69A
14,B003CJTJ9E
12,B003CJTNJ0
8,B003CJTNK4
8,B003CJTNL8
14,B003CJTNLI
13,B003CJTNLS
15,B003CJTQ2Y
64,B003CJTQ3I
10,B003CJTQ6U
431,B003CJTQJC
12,B003CJTQJM
44,B003CJTQJW
12,B003CJTQNI
315,B003CJTR82
237,B003CJTR8M
22,B003CJYE44
158,B003CK10DG
36,B003CK8TZ8
11,B003CKAQ7M
30,B003CKAQ9U
129,B003CKC8W8
34,B003CLBVAW
13,B003CLODC0
14,B003CMAF9Y
7,B003CMDGJK
7,B003CMNBIQ
6,B003CMNXIO
5,B003CMPPLM
20,B003CMW6NM
11,B003CMYVU8
13,B003CN5NXG
7,B003CNQPGU
5,B003CNS7CU
29,B003CNTZ6W
9,B003CO04CU
8,B003CO6R5I
5,B003COAHJA
15,B003COAHKE
8,B003COI8HI
9,B003COOQV0
7,B003CP0F6E
29,B003CP0K8C
9,B003CP0K8W
6,B003CP0K96
40,B003CP0K9Q
9,B003CP0KAA
46,B003CP0KCS
24,B003CP0KEQ
5,B003CP0KFU
8,B003CP0KGY
12,B003CP0MTO
268,B003CP0OT2
9,B003CP1T3W
5,B003CPKG9U
8,B003CQB02Q
8,B003CQB35A
24,B003CQB37S
10,B003CQB39Q
28,B003CQBS8M
7,B003CQD10K
9,B003CQD3B2
33,B003CQD8YO
6,B003CQEXWA
6,B003CQGSG4
6,B003CQITSO
9,B003CQPSEM
5,B003CRBIYA
11,B003CRGZJS
5,B003CS0EQC
16,B003CSM4AQ
9,B003CT2A2M
12,B003CT2A6I
6,B003CT4YXA
14,B003CT4YYO
11,B003CT5KMO
5,B003CTDBBQ
5,B003CTHGS0
8,B003CTR3ME
5,B003CU2K1W
10,B003CU6GJO
5,B003CUNT3K
5,B003CUNTBC
7,B003CUPLHM
139,B003CVLTCW
15,B003CVMW82
103,B003CVOK28
40,B003CVQ9YK
14,B003CWEXWO
5,B003CWQ2V4
9,B003CX5MGO
6,B003CXWM58
81,B003CY0SR6
9,B003CY9RWS
5,B003CYHGR6
8,B003CYKBS2
23,B003CYKCG8
17,B003CYKCH2
57,B003CYKYU2
8,B003CYKYUC
10,B003CYKYUM
16,B003CYKYV6
106,B003CYKYVG
32,B003CYKYVQ
9,B003CYL50A
11,B003CYL7KI
8,B003CYL7N0
7,B003CYL7O4
14,B003CYMHJS
5,B003CZ4LKA
18,B003CZ5W1M
8,B003D02UYI
10,B003D08R2W
6,B003D0HUUW
52,B003D0ID8U
7,B003D0JW6W
6,B003D0V6E8
77,B003D0WIQS
33,B003D15K44
18,B003D1606G
11,B003D162J6
7,B003D16NN6
47,B003D18DM0
32,B003D1ADUU
11,B003D1CFHY
23,B003D1DZBY
8,B003D2DVFS
11,B003D2FOOE
20,B003D3CYWS
7,B003D3GS6Q
7,B003D3M1TE
7,B003D3MFH2
11,B003D3MFHC
12,B003D3MFHM
6,B003D3N7T2
6,B003D3NDCS
12,B003D3NDD2
6,B003D3NED6
35,B003D3NEEU
11,B003D3NEFY
14,B003D3NEH2
5,B003D3NEK4
12,B003D3NFBC
6,B003D3VFX2
7,B003D4OXCQ
27,B003D511LG
25,B003D59FDM
21,B003D59FDW
24,B003D59FEQ
5,B003D59FFA
139,B003D5MY5I
14,B003D5MZRK
42,B003D5MZUW
11,B003D5XK38
8,B003D5YJ8S
12,B003D681Q8
8,B003D6XKHI
16,B003D78O1Y
11,B003D7FC8M
12,B003D7LHKO
6,B003D853I0
5,B003D8CF90
20,B003D8EA7A
6,B003D8G8SY
490,B003D8GAA0
5,B003D8I21K
31,B003D8I25G
10,B003D8IOLI
9,B003D8K27M
9,B003D8K2F4
12,B003D8K2ZY
30,B003D8KV0K
8,B003D8M3UG
6,B003D8M3YC
5,B003D8M4BY
14,B003D8M4DM
26,B003D8M4U0
6,B003D8M4ZA
13,B003D8O160
28,B003D8O1J2
14,B003D8O1ZQ
7,B003D8O21E
17,B003D8O264
6,B003D8OS4K
7,B003D8OS7C
11,B003D8OS9A
8,B003D8OSEA
23,B003D8OSV8
15,B003D8P2Z4
9,B003D8QPT6
21,B003D8QQ0E
7,B003D8QQ5Y
7,B003D8QQAO
6,B003DA0SQU
82,B003DA4D2U
7,B003DA4D34
14,B003DBTAZ4
33,B003DC8D8I
22,B003DD1MGC
13,B003DIEEUI
13,B003DISQB6
6,B003DISQMK
8,B003DIYMVO
5,B003DJ76AM
38,B003DKAGZS
6,B003DKEILG
5,B003DKG012
16,B003DKL53U
21,B003DKL54O
23,B003DKL55S
16,B003DKL56W
85,B003DKL57G
5,B003DKLAQM
8,B003DKO83Y
59,B003DKQB02
8,B003DKQBX4
15,B003DKURE8
18,B003DLJNWE
7,B003DLL33Q
15,B003DLOR7K
6,B003DLR5EC
5,B003DM0408
5,B003DM0W8W
5,B003DM5CH8
18,B003DMH938
18,B003DMIGQC
5,B003DMJ81Y
5,B003DML2DG
6,B003DML2G8
27,B003DNLUFA
7,B003DNS87S
32,B003DNS882
53,B003DNS88C
20,B003DNS88M
12,B003DNS88W
34,B003DNS89G
17,B003DNSA0I
23,B003DNSIOQ
66,B003DNSJPE
14,B003DNYW0U
14,B003DNYW5A
37,B003DO5W12
9,B003DOBRK2
13,B003DOG6IK
80,B003DPKOKK
8,B003DPKUDQ
5,B003DPM55W
35,B003DPPZJA
11,B003DPQ0SA
13,B003DPR7AK
8,B003DQ6E94
8,B003DQ8C1W
5,B003DQ8SI4
6,B003DQB2L4
8,B003DQJD3S
31,B003DQPE40
12,B003DQSMGC
12,B003DQVJOY
15,B003DQXI3Y
7,B003DR70BE
9,B003DRCVS6
23,B003DRCVUE
23,B003DRJ738
35,B003DRMKXW
5,B003DS4VRE
5,B003DS4YW6
22,B003DS4Z6Q
6,B003DS5XTE
9,B003DS7IGA
10,B003DS7P0E
12,B003DS8N5K
129,B003DSCU72
7,B003DSCXEW
8,B003DSCXFQ
88,B003DSEJWQ
8,B003DSENJK
19,B003DSQMQC
9,B003DSWQ94
6,B003DT38YK
13,B003DT4QM8
6,B003DTJ5LA
46,B003DTLV8K
5,B003DTLXKG
5,B003DTXN4K
26,B003DTZQFY
10,B003DU34P2
8,B003DV3N2U
12,B003DV55Y4
10,B003DV55YO
9,B003DV5WUG
12,B003DV71DW
8,B003DV7K9M
6,B003DV93LU
10,B003DV93ME
8,B003DV9L3K
8,B003DVDJKQ
14,B003DVJW3O
39,B003DVMMYK
30,B003DVP7CE
18,B003DVTWQ6
5,B003DVU0HG
5,B003DVZZ1C
25,B003DW0GO2
25,B003DW4A76
5,B003DWON9Q
9,B003DWP29G
108,B003DWXST2
23,B003DX3O6I
6,B003DX4IAO
6,B003DXE2JQ
7,B003DXFJY8
32,B003DXI288
23,B003DXL4X8
5,B003DY2SBO
6,B003DY663K
8,B003DYT90M
7,B003DYYPS8
25,B003DZ0TRI
25,B003DZ1224
21,B003DZ122E
32,B003DZ122O
90,B003DZ14EU
22,B003DZ164I
20,B003DZ1652
11,B003DZ165C
429,B003DZ165W
134,B003DZ166Q
49,B003DZ167A
68,B003DZ167K
98,B003DZ1684
53,B003DZ168E
6,B003DZ16XE
25,B003DZ6PQ2
18,B003DZ7XMW
12,B003DZ7ZU2
52,B003DZ9Z78
345,B003DZJQQI
8,B003DZYFZ0
8,B003E0XXAC
5,B003E0ZXSW
45,B003E16ODE
7,B003E1ASHM
6,B003E1EH56
13,B003E1JTYA
5,B003E1Q1UA
7,B003E1QEY8
5,B003E1U9GC
10,B003E1UCZU
9,B003E1W9FQ
7,B003E1WIPW
8,B003E1XI42
8,B003E1Z45S
7,B003E1Z9P8
7,B003E2AXR6
11,B003E2HTIC
5,B003E2O3IG
145,B003E2O3TU
7,B003E2O41M
7,B003E2O6PQ
31,B003E2OCJ6
10,B003E2ODCC
5,B003E2PQVY
18,B003E2PR1S
5,B003E2PR8G
9,B003E2PRS6
8,B003E2PUJ2
22,B003E2PVBO
8,B003E2PVLO
5,B003E2PXJ4
20,B003E2QADM
5,B003E2QET2
11,B003E2RRVG
6,B003E2RRZW
15,B003E2RXGK
53,B003E2T13S
5,B003E2TJF8
5,B003E2TJSU
5,B003E2TK8Y
6,B003E2TLGK
15,B003E2TQI8
9,B003E2USLM
27,B003E2VHMQ
6,B003E2VLSG
16,B003E2VLYA
15,B003E2VMJO
6,B003E2VPM8
5,B003E2VQC2
5,B003E2VRZS
5,B003E2VUTQ
17,B003E2VUY6
5,B003E2VV1I
26,B003E2W4OG
7,B003E2XQXY
5,B003E2XRX8
11,B003E2XTAE
6,B003E2XUWQ
8,B003E2XW10
6,B003E2XWOW
5,B003E2XYVI
8,B003E2XZ0I
7,B003E2Y0CU
5,B003E2Y9A8
11,B003E2YYCG
16,B003E2Z060
25,B003E3029Y
12,B003E303VQ
7,B003E31O7I
12,B003E35XGQ
8,B003E36WBG
9,B003E37DG4
9,B003E3FYK6
19,B003E41A5I
6,B003E474NA
24,B003E4769C
16,B003E476B0
8,B003E476C4
9,B003E4791W
7,B003E47926
5,B003E4792Q
7,B003E4793K
5,B003E47FT8
13,B003E47FWU
5,B003E47FX4
5,B003E47HCS
6,B003E47XR2
23,B003E49GRC
11,B003E4RP8E
6,B003E4RPAC
6,B003E4RPNY
6,B003E4TOWO
7,B003E4TOYC
9,B003E4TPDC
7,B003E4VRVK
14,B003E4YJZG
28,B003E6493G
24,B003E65BGK
5,B003E68EY6
16,B003E6D9FK
9,B003E6JSV4
14,B003E6KH8W
10,B003E6NP3G
8,B003E6YED6
37,B003E7ES4A
5,B003E7HS24
13,B003E7LNU2
26,B003E7YRWS
19,B003E81R2U
12,B003E85N6Q
15,B003E8B03Q
12,B003E8C7BA
57,B003E8GQ62
13,B003E8J998
67,B003E8LBVM
11,B003E8N5PC
30,B003E91RE2
8,B003EA21AA
13,B003EADUYQ
31,B003EALLHE
8,B003EAP4JK
5,B003EAS5SM
13,B003EAS5SW
20,B003EAVULQ
39,B003EAVUMK
6,B003EAVUO8
14,B003EAW7A4
17,B003EAXT5G
10,B003EB03OA
25,B003EB03OK
75,B003EB0AXY
19,B003EB0AY8
9,B003EB0H5U
11,B003EB38C4
5,B003ED7ZR6
6,B003EDDMVO
6,B003EDIVJ2
5,B003EDWHYC
5,B003EDYDVM
11,B003EDYIM6
7,B003EDZJZ6
28,B003EE19QS
11,B003EE5WYI
8,B003EE72C8
20,B003EE8OL6
9,B003EEGLSO
5,B003EEK03Q
6,B003EEK05Y
65,B003EEMDMC
11,B003EEMFTI
7,B003EEMFTS
18,B003EEMFUC
11,B003EEMFWU
6,B003EENZC4
7,B003EENZQ0
24,B003EENZVK
5,B003EEPS0G
17,B003EEPS1K
6,B003EEPSDS
5,B003EEPSQ0
5,B003EEYCKI
6,B003EG0E6M
10,B003EGBHHW
12,B003EGGTTS
82,B003EGIE2S
13,B003EGNUH2
8,B003EGQ6XC
8,B003EGS5H2
6,B003EGT2QU
5,B003EGX8PG
6,B003EGY6Y8
10,B003EGZCNM
6,B003EH0JZW
9,B003EH1BM2
38,B003EHA5G0
26,B003EHCBDA
6,B003EHCPWM
8,B003EHNKNA
33,B003EHT6YC
7,B003EHV0W8
5,B003EHWNEC
6,B003EI02U8
5,B003EI0U0A
7,B003EI2O2C
6,B003EI4CHW
14,B003EI4HRW
5,B003EIY3OO
14,B003EJWPBG
13,B003EKT9NM
169,B003ELOSIW
7,B003ELOSP0
38,B003ELOSXM
411,B003ELVLKU
2652,B003ELYQGG
5,B003ELYQHK
9,B003ELYQLG
21,B003ELYR38
6,B003ELYR6A
60,B003EM0RM2
9,B003EM6ANW
36,B003EM8008
10,B003EM800S
21,B003EMJ34U
11,B003EMR0WW
10,B003EMY3OA
7,B003EN1VDK
53,B003EN2VJI
10,B003EN4YL6
8,B003EN8BB0
5,B003ENECI6
60,B003ENIC6E
17,B003ENM5IA
10,B003ENOFGK
6,B003ENSG42
386,B003EO1H7E
31,B003EO8UNI
6,B003EO8UNS
7,B003EOQ90E
7,B003EQR5F0
12,B003ERG30W
6,B003ERT46W
11,B003ES241I
20,B003ES4NIA
37,B003ES4U6K
17,B003ES547O
7,B003ES548I
20,B003ES54A6
13,B003ES54BU
14,B003ES5B6S
16,B003ES5BJU
47,B003ES5ZQE
303,B003ES5ZR8
761,B003ES5ZSW
11,B003ES5ZTG
4143,B003ES5ZUU
108,B003ES61EE
22,B003ESXQGK
8,B003ETHNA4
8,B003EU6I3G
10,B003EUEEJQ
5,B003EULJVM
8,B003EV17AY
53,B003EV7EC4
32,B003EVO878
9,B003EVO9U4
9,B003EVOQXO
42,B003EW81Q6
50,B003EWGD1Q
5,B003EWI7RO
6,B003EWK24U
35,B003EWKG3M
17,B003EWKPME
6,B003EWMDPG
8,B003EWNW92
132,B003EWNXFU
10,B003EWPA10
7,B003EWPADS
13,B003EWQ7X0
10,B003EWQ7YO
15,B003EWTM8M
5,B003EWU0MY
10,B003EX0BVS
7,B003EYV20Q
64,B003EYV224
21,B003EYV238
21,B003EYVEUO
18,B003EYVEVS
36,B003EYVEWW
19,B003EYVEZE
13,B003EYVG0C
44,B003EYVHH4
13,B003EYVHHO
5,B003EYVJTA
9,B003EYVJXG
5,B003EYVNRI
6,B003EYVOYU
29,B003EYVP12
5,B003EYVP4Y
11,B003EYW0FW
6,B003F1VUDM
62,B003F2DA2A
16,B003F2K6MC
6,B003F2R5EO
6,B003F2VG8U
6,B003F3BW7E
5,B003F3EIEI
12,B003F3ZFVS
6,B003F43C1M
6,B003F44DLA
7,B003F453XC
6,B003F4WEMK
19,B003F5C0PK
62,B003F5NS9W
5,B003F5NSA6
74,B003F69JBW
13,B003F6G6O0
6,B003F6GTCO
7,B003F74YKC
7,B003F7B3VU
7,B003F7C2EM
5,B003F7N93K
43,B003F7R7SI
67,B003F7WXTG
10,B003F8DKEM
8,B003F8G0KI
7,B003F8G0KS
5,B003F8KQLM
7,B003F8KT1O
17,B003F8KUEK
22,B003F8UJAU
44,B003F8UWUM
43,B003F8UWV6
8,B003F8W3JA
7,B003F8XBBO
113,B003F9HH2W
5,B003F9NKHS
7,B003F9NTSI
8,B003F9QBTW
9,B003F9VBGU
5,B003FBDC1A
13,B003FBO7JQ
108,B003FBQKZ0
30,B003FC0H9Y
13,B003FCL68U
15,B003FE7GTG
6,B003FFF5RK
5,B003FG3BFW
25,B003FG3I1E
22,B003FG5HWW
18,B003FG7IDI
26,B003FG7IG0
22,B003FGB8FM
41,B003FGB8H0
20,B003FGF2MC
35,B003FGFKEC
10,B003FGH2TI
44,B003FGWF04
7,B003FGWF0E
11,B003FGWKH2
9,B003FGWKHC
5,B003FGWL44
5,B003FHK8UM
37,B003FHNDF4
12,B003FHQ3RO
17,B003FHZ3OS
6,B003FIAOXC
11,B003FJEB1C
10,B003FJKHBU
26,B003FJYLB2
6,B003FJYOPA
13,B003FK63D0
38,B003FK81US
12,B003FKI9EG
36,B003FM2D50
15,B003FM6HIE
15,B003FM8MEG
75,B003FMU320
7,B003FMUL5E
6,B003FMUL5Y
18,B003FMUL68
9,B003FMUL72
26,B003FMUL7M
7,B003FMUL8G
37,B003FMUMN0
40,B003FMUMSA
5,B003FMUMSK
6,B003FMUMSU
59,B003FMUP0K
30,B003FMUP0U
8,B003FMUP14
23,B003FMUP2I
20,B003FMUP2S
21,B003FMUP32
28,B003FMUP3M
24,B003FMUP3W
20,B003FMUP46
31,B003FMUPA0
5,B003FMUPKU
46,B003FMVCRU
21,B003FMVPFY
5,B003FMVPGI
11,B003FMXOCG
13,B003FMZJ7O
13,B003FNJCSU
14,B003FNQHOW
20,B003FO0GAW
32,B003FO0LG6
14,B003FO23I0
8,B003FO2C72
23,B003FO2O1G
66,B003FO4UHW
17,B003FO68ZE
5,B003FO9ZEK
7,B003FOGQQU
54,B003FOWIXK
10,B003FP41ES
77,B003FP7OYM
16,B003FP7PDW
18,B003FP95Q2
17,B003FPB1I2
38,B003FPD3IS
5,B003FPKGTW
10,B003FPNBGW
5,B003FPNDPG
6,B003FPOU9O
8,B003FQ2X56
6,B003FQVPXM
6,B003FRBNAQ
110,B003FST9EC
70,B003FSTAFK
96,B003FSTAGY
5,B003FSTAN2
6,B003FSTAVO
36,B003FSTAVY
5,B003FSTBDQ
15,B003FSTBF4
5,B003FSTBQS
8,B003FU0OCQ
7,B003FV36LQ
5,B003FV5KB0
14,B003FV5XGC
6,B003FVA38U
35,B003FVAQM8
12,B003FVDZWQ
19,B003FVG3PC
6,B003FVG884
59,B003FVI2KQ
540,B003FVJYF8
32,B003FVNC0Q
7,B003FVPWDQ
6,B003FVRYBE
21,B003FVS8W8
5,B003FVT7P0
70,B003FVU49I
27,B003FVVD70
781,B003FVVMS0
6,B003FVWXQ0
37,B003FW0LR2
18,B003FW2EFO
5,B003FW52GM
34,B003FW9T0M
13,B003FWBYV4
8,B003FWBZB8
61,B003FWEQDM
85,B003FWHTTA
15,B003FWHZ4Y
14,B003FWLGIK
11,B003FX68S2
9,B003FXD9FC
26,B003FXM4IA
8,B003FXWX54
5,B003FZ68KS
10,B003FZA1MY
39,B003FZA1O2
13,B003FZA1OC
12,B003FZA1OM
102,B003FZA1OW
6,B003FZA2SM
7,B003FZC1K4
16,B003G0MS9M
6,B003G1I4O4
9,B003G1MF7Q
30,B003G20AAE
32,B003G29OHE
5,B003G2YVN6
11,B003G2YZ4G
6,B003G2YZ5K
19,B003G2YZ8M
17,B003G2YZ96
20,B003G2YZAK
5,B003G2YZD2
13,B003G2Z05O
80,B003G2Z1M6
30,B003G2ZJTG
10,B003G2ZKKY
18,B003G2ZKLS
14,B003G2ZKMC
9,B003G3QK4S
9,B003G3U6A2
9,B003G3X8BG
6,B003G3XY3I
21,B003G40EGC
30,B003G40Z66
29,B003G49V70
8,B003G4I5IQ
5,B003G4SES2
15,B003G4T4P4
7,B003G4T508
7,B003G4T6D4
11,B003G546NS
34,B003G5A2RW
6,B003G5IP8K
12,B003G5ML9Y
13,B003G6H558
16,B003G7S0CE
10,B003G7UXFG
16,B003G81G6K
5,B003G8AKLC
6,B003G8EMA2
19,B003G8GZV6
7,B003G8OVNA
9,B003G90XTA
70,B003G9DRPC
33,B003GAAQXM
64,B003GAEW6Y
61,B003GAJ67Y
5,B003GALR12
6,B003GALRI0
65,B003GALRIA
5,B003GAM680
30,B003GAM68U
15,B003GAMCO8
5,B003GAMCWA
15,B003GAMCXE
21,B003GAMO6Y
22,B003GAMO78
18,B003GAMO7I
19,B003GAMO7S
8,B003GAMQ1C
41,B003GBRXKU
8,B003GCAM9S
17,B003GCLGYS
5,B003GCR5O8
9,B003GD9G6W
13,B003GD9G7G
16,B003GDBFWK
5,B003GDDHOO
9,B003GDDIW0
11,B003GDDMVM
7,B003GDF7I8
35,B003GDFJTU
68,B003GDFJUO
25,B003GDHI0I
39,B003GDHI12
12,B003GDKP2Q
12,B003GDKP30
6,B003GDXEME
8,B003GE490E
7,B003GECSU2
5,B003GF33XM
41,B003GF34SG
13,B003GFZ6RI
19,B003GGN2SM
37,B003GGXGU6
5,B003GHOWQC
502,B003GIJTR8
8,B003GIMQ6Y
7,B003GJ581S
7,B003GJL5U6
9,B003GL0QI6
5,B003GMATXW
8,B003GMAVDK
5,B003GMJ9R4
10,B003GMNPEC
7,B003GPRI1U
12,B003GQRUJE
8,B003GQZ2WQ
7,B003GR0WGQ
9,B003GR6GF2
96,B003GR6IUK
11,B003GRB4EK
22,B003GRH20A
8,B003GRHBEM
6,B003GRHI4K
6,B003GRKXDS
36,B003GRW1KQ
5,B003GS241G
12,B003GS8VA4
10,B003GSAM4C
8,B003GSCS2G
62,B003GSCS3U
38,B003GSL6UG
32,B003GSL6UQ
7,B003GSLBSS
32,B003GSLDH2
16,B003GSLDJ0
7,B003GSLDOA
12,B003GSLDTA
9,B003GSLDUO
15,B003GSLE1M
21,B003GSLE2Q
19,B003GSLE3U
13,B003GSLE4O
7,B003GSLE58
14,B003GSLEE4
9,B003GSLEJ4
8,B003GSLEJO
46,B003GSLEJY
18,B003GSLEL2
14,B003GSLFMK
19,B003GSLFSO
21,B003GSLFVG
5,B003GSLGPQ
17,B003GSLL2E
8,B003GSLLGA
81,B003GSLU3E
8,B003GSLU3O
10,B003GTR5UK
126,B003GTSHY8
9,B003GTSV44
9,B003GTYZLW
39,B003GU0ZXI
10,B003GU1028
9,B003GVE7RW
25,B003GVQ1J4
6,B003GWZEEG
22,B003GX4PR2
14,B003GXB958
5,B003GYQIM6
6,B003GYVCOK
5,B003GZ6O2E
7,B003GZ7LR6
35,B003GZ828I
41,B003GZDB1Q
7,B003H04Q7S
19,B003H04Q8C
10,B003H04Q9G
6,B003H04QAA
12,B003H05MGC
7,B003H05TAG
33,B003H05UXM
6,B003H05UZA
19,B003H0DR5K
5,B003H0OKWE
6,B003H0TIVC
5,B003H144JM
16,B003H1DLXC
11,B003H2AQG6
5,B003H2EGRQ
5,B003H2G5K2
11,B003H2G7YG
23,B003H2HCD6
9,B003H2HCOU
9,B003H2HNQW
12,B003H2MSVC
5,B003H2NZKU
15,B003H35CKA
5,B003H37QZ4
20,B003H394V8
19,B003H3A0FW
45,B003H3A2NM
30,B003H3C94W
38,B003H3DTGE
24,B003H3DTIM
5,B003H3FJ2Q
11,B003H3G4ZW
8,B003H3G5D8
13,B003H3G9AW
16,B003H3H4K6
13,B003H3H690
7,B003H3H6C2
42,B003H3HLEU
7,B003H3J4LS
5,B003H3J4NQ
5,B003H3L05Q
11,B003H3L3U8
5,B003H3L696
9,B003H3L6V4
6,B003H3L76I
24,B003H3NH5W
31,B003H4PGOQ
6,B003H4Q032
22,B003H4QPDC
25,B003H4QPJQ
5,B003H4QR3K
5,B003H4QR3U
7,B003H4XDP0
7,B003H6XV2I
5,B003H8A6QA
6,B003H92R5C
5,B003H94660
5,B003H96Z0A
49,B003H98YK4
8,B003H9B1JK
5,B003HAFXPW
5,B003HB6BFW
11,B003HB6BIE
25,B003HB6XPU
10,B003HBC9TY
10,B003HBQ6Z2
44,B003HC85D2
10,B003HC89LU
8,B003HC8H26
58,B003HC8V9A
9,B003HD31V2
35,B003HE260I
6,B003HF034I
6,B003HF3A34
11,B003HFB9B4
530,B003HFCDLY
45,B003HFG6S0
8,B003HFPJOM
34,B003HGHR82
12,B003HGHR8C
6,B003HGMM8C
14,B003HH96IU
8,B003HH9FIQ
30,B003HHK576
5,B003HHROBG
31,B003HI83WO
8,B003HII4UU
16,B003HINHKC
12,B003HIPKR0
5,B003HIWF9G
58,B003HIWHN0
7,B003HIXOMI
78,B003HIXOOG
